Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message
14.1745049999999,1100,,,,-1.0625,-0.001953125,0.033203125,,,12.2290828633893,-0.002647678506933,0,0,0.032378679856895,,0,,,0.0859375,
14.19671,1100,,,,-1.0625,0.005859375,0.02734375,,,12.2293534377902,-0.002427024307046,0,0,0.029680938052972,,0,,,0.0859375,
14.2246899999995,1100,,,,-1.0625,0.013671875,-0.001953125,,-0.000361259609233,12.22945764372,-0.00203558554502,0,0,0.02489410720299,,0,,,0.0859375,
14.2485499999989,1100,,,,-1.0625,0,0.0078125,,,12.229355758481,-0.004555701250023,0,0,0.055713291315894,,0,,,0.0859375,
14.2752699999996,1100,,,,-1.0625,-0.00390625,0.0078125,,,12.2293013174542,-0.002107875561285,0,0,0.025777845378657,,0,,,0.0859375,
14.3008799999999,1100,,,,-1.0625,-0.00390625,0.0078125,-0.000384342279738,,12.2293791991068,-0.002680836393542,0,0,0.032784964827393,0,0,0,0,0.0859375,
14.328915,1100,,,,-1.0625,0.0234375,-0.025390625,,,12.2294388767265,-0.002063620535889,0,0,0.02523692120841,,0,,,0.0859375,
14.3511749999998,1100,,,,-1.048828125,0,-0.001953125,,,12.2293376365621,-0.002443113144051,0,0,0.029877655522916,,0,,,0.0859375,
14.3733699999992,1100,,,,-1.0625,-0.001953125,0.046875,,-0.000376931230077,12.2293866975423,-0.00188404771531,0,0,0.023040748067151,,0,,,0.0859375,
14.3986949999994,1100,,,,-1.0625,0.033203125,0,,,12.2295731549642,-0.000766965502996,0,0,0,,0,,,0.0859375,
14.423415,1100,,,,-1.0625,0.025390625,-0.013671875,,,12.2296026327408,-0.002319941894747,0,0,0.028371967503804,,0,,,0.0859375,
14.4626549999993,1100,,,,-1.0625,-0.015625,0.033203125,-0.000505831561323,,12.2296406962459,-0.001817284935076,0,0,0.022224741798676,0,0,0,0,0.0859375,
14.4868899999997,1100,,,,-1.0625,0.029296875,0,,,12.2297221568349,-0.001682966446721,0,0,0.020582212042674,,0,,,0.0859375,
14.5198099999996,1100,,,,-1.0625,0.005859375,0.021484375,,0.000120506935143,12.2291901438389,-0.002944639363529,0,0,0.036010554681629,,0,,,0.0859375,
14.5442599999998,1100,,,,-1.0625,0.02734375,-0.021484375,,,12.2295014455983,-0.002811094738316,0,0,0.034378287165944,,0,,,0.0859375,
14.5860249999994,1100,,,,-1.0625,0.046875,-0.0234375,,,12.2301753160088,-0.00150531490149,0,0,0.018410265151023,,0,,,0.0859375,
14.6072999999998,1100,,,,-1.0625,0,0.02734375,-0.000470121491809,,12.2299333568127,-0.001111880101376,0,0,0.0135982195406,0,0,0,0,0.083984375,
14.6294049999993,1100,,,,-1.0625,0.037109375,-0.01171875,,,12.2299790580835,-0.000243715425839,0,0,0,,0,,,0.0859375,
14.6527799999993,1100,,,,-1.0625,-0.00390625,0.04296875,,,12.229840858501,-0.00168207187663,0,0,0.020571471363746,,0,,,0.0859375,
14.674379999999,1100,,,,-1.0625,0.0078125,-0.001953125,,0.000370414335489,12.2297275387882,-0.001015996316408,0,0,0.012425358130087,,0,,,0.0859375,
14.7008199999994,1100,,,,-1.0625,0.021484375,-0.017578125,,,12.2296925942795,-0.001609471302102,0,0,0.019683339264018,,0,,,0.0859375,
14.72275,1100,,,,-1.0625,0.0078125,0.021484375,,,12.2298863683493,-0.001235014038147,0,0,0.015104081349858,,0,,,0.0859375,
14.7564449999994,1100,,,,-1.0625,-0.001953125,0.04296875,-0.000318204398132,,12.2299079075933,-0.001613124865214,0,0,0.019728368545017,0,0,0,0,0.0859375,
14.7784249999989,1100,,,,-1.0625,0.02734375,-0.02734375,,,12.2297782792419,-0.002454471184349,0,0,0.030017638377382,,0,,,0.0859375,
14.8003749999991,1100,,,,-1.0625,0.0390625,-0.03125,,,12.2298715468013,-0.001297826854319,0,0,0.015872255718305,,0,,,0.0859375,
14.8245999999996,1100,,,,-1.0625,0.013671875,0.013671875,,0.000469730310755,12.2296867177674,-0.00206626775141,0,0,0.025269807274769,,0,,,0.0859375,
14.8466499999994,1100,,,,-1.0625,0.01953125,-0.013671875,,,12.2295904604081,-0.001320113074545,0,0,0.016144442263118,,0,,,0.0859375,
14.8725549999997,1100,,,,-1.0625,0.017578125,0.013671875,,,12.230019387883,-0.001121800671574,0,0,0.013719643962694,,0,,,0.0859375,
14.8973649999993,1100,,,,-1.0625,0.00390625,0.02734375,-0.00025644471317,,12.230111616469,-0.001168070946475,0,0,0.014285638051338,0,0,0,0,0.0859375,
14.9283199999994,1100,,,,-1.0625,0.009765625,-0.001953125,,,12.2302334319234,0.002265563848405,0,0,0.027708374720916,,0,,,0.083984375,
14.9534549999991,1100,,,,-1.0625,-0.013671875,0.037109375,,,12.2300665182321,0.001243719579168,0,0,0.015210773183252,,0,,,0.0859375,
14.9776349999998,1100,,,,-1.0625,0.03515625,-0.01171875,,0.000392835752023,12.2300579731103,0.001588324953573,0,0,0.019425306262335,,0,,,0.083984375,
14.9994299999997,1100,,,,-1.0625,0.0234375,0,,,12.2297700001133,0.000910356297657,0,0,0.011133448138497,,0,,,0.0859375,
15.0249100000002,1100,,,,-1.0625,-0.017578125,0.04296875,,,12.2295111150785,-0.000492944735715,0,0,0,,0,,,0.0859375,
15.0486149999993,1100,,,,-1.0625,0.0234375,0,-0.000364106023377,,12.2296710285348,-0.001625565964372,0,0,0.019880136979452,0,0,0,0,0.0859375,
15.0732449999992,1100,,,,-1.0625,0.021484375,0,,,12.2296224249785,-0.002015813954898,0,0,0.02465264354741,,0,,,0.0859375,
15.097294999999,1100,,,,-1.0625,0.0078125,0.009765625,,,12.2295818479208,-0.002747176951989,0,0,0.033596825385069,,0,,,0.0859375,
15.1226149999993,1100,,,,-1.0625,0.001953125,0.01171875,,0.000362029693178,12.2295454949467,-0.003407464214297,0,0,0.041671738631151,,0,,,0.0859375,
15.1549199999999,1100,,,,-1.0625,0.0234375,-0.013671875,,,12.2299716648781,-0.004624281597478,0,0,0.056554832907576,,0,,,0.0859375,
15.1766549999993,1100,,,,-1.0625,0.017578125,0.017578125,,,12.2299299962599,-0.003690058426759,0,0,0.045129156241376,,0,,,0.0859375,
15.1984899999993,1100,,,,-1.0625,0.005859375,0.0078125,-0.000405955347627,,12.2299391508763,-0.004676990465892,0,0,0.057199308807092,0,0,0,0,0.0859375,
15.2228649999993,1100,,,,-1.0625,0.015625,-0.015625,,,12.2298770126085,-0.007013214334951,0,0,0.085770748779508,,0,,,0.0859375,
15.2470149999997,1100,,,,-1.0625,0.009765625,-0.015625,,,12.2297386747455,-0.006841647332919,0,0,0.083671558986371,,0,,,0.0859375,
15.2724649999999,1100,,,,-1.0625,0.01953125,0.009765625,,0.000707778409221,12.2296787676073,-0.005186503586744,0,0,0.063429272792917,,0,,,0.0859375,
15.2967649999997,1100,,,,-1.0625,0.01953125,0.0234375,,,12.2298176956089,-0.005270836876046,0,0,0.064461374097336,,0,,,0.083984375,
15.3293699999992,1100,,,,-1.0625,0.03515625,-0.03125,,,12.2298108840623,-0.002359519955718,0,0,0.028856482835601,,0,,,0.083984375,
15.3499899999993,1100,,,,-1.0625,0.009765625,-0.01171875,-0.000323827433932,,12.229971875835,-0.002480814857126,0,0,0.030340295931804,0,0,0,0,0.083984375,
15.3734500000002,1100,,,,-1.0625,-0.01953125,0.05859375,,,12.2299759134757,-0.002586541159907,0,0,0.03163333608488,,0,,,0.083984375,
15.3978899999997,1100,,,,-1.0625,0.01171875,0.009765625,,,12.229824001649,-0.001414682953682,0,0,0.017301323541661,,0,,,0.083984375,
15.4374749999996,1100,,,,-1.0625,0.0234375,-0.01171875,,0.000858689085542,12.2296187532688,-0.001739142472682,0,0,0.021269049398515,,0,,,0.083984375,
15.4598449999988,1100,,,,-1.0625,0.0078125,-0.001953125,,,12.2295454109125,-0.002199366539277,0,0,0.026897252967328,,0,,,0.083984375,
15.4831749999989,1100,,,,-1.0625,0.015625,0.013671875,-0.000324916979336,,12.2299903703361,-0.001497106284772,0,0,0.018309595446133,0,0,0,0,0.083984375,
15.5047649999997,1100,,,,-1.0625,-0.00390625,0.033203125,,,12.2300588179065,1.8055438444693E-05,0,0,0,,0,,,0.0859375,
15.5268199999994,1100,,,,-1.0625,0.03515625,-0.015625,,,12.2296776347264,1.5720064487794E-05,0,0,0,,0,,,0.0859375,
15.5476950000003,1100,,,,-1.0625,-0.015625,0.04296875,,,12.2294717681405,0.00181202216048,0,0,0.022160073854837,,0,,,0.0859375,
15.5730149999997,1100,,,,-1.0625,0,0.01171875,,0.001121965206594,12.2297560684722,0.002629549065036,0,0,0.032158743635475,,0,,,0.0859375,
15.5971249999991,1100,,,,-1.0625,0.0234375,-0.013671875,,,12.2297899193982,0.000634659621275,0,0,0,,0,,,0.0859375,
15.622504999999,1100,,,,-1.0625,-0.001953125,0.033203125,,,12.2299205561585,-0.001396784231356,0,0,0.017082560183577,,0,,,0.0859375,
15.6489499999993,1100,,,,-1.0625,-0.00390625,0.044921875,-0.00025917443653,,12.229646411748,-0.001817085254174,0,0,0.022222310158549,0,0,0,0,0.0859375,
15.6739049999993,1100,,,,-1.0625,0.03515625,-0.0234375,,,12.2296393424047,-0.00214164081442,0,0,0.026191494761335,,0,,,0.0859375,
15.698835,1100,,,,-1.0625,0.021484375,-0.025390625,,,12.2294591911192,-0.000884707987699,0,0,0.010819500231624,,0,,,0.0859375,
15.7241949999994,1100,,,,-1.0625,0.0078125,0.021484375,,0.000778061224565,12.2297014016655,-0.000331289999763,0,0,0,,0,,,0.0859375,
15.7520149999997,1100,,,,-1.0625,-0.005859375,0.033203125,,,12.2302778909142,-0.000737958805809,0,0,0,,0,,,0.0859375,
15.7739849999994,1100,,,,-1.0625,0.03515625,-0.01171875,,,12.2300773366296,0.000275504435461,0,0,0,,0,,,0.0859375,
15.7999149999991,1100,,,,-1.0625,0.001953125,-0.001953125,-0.000304253037253,,12.2302076528668,0.001385128496694,0,0,0.016940409140476,0,0,0,0,0.0859375,
15.8236849999987,1100,,,,-1.0625,0.015625,0.0078125,,,12.2302760358743,0.001824041174948,0,0,0.022308527070417,,0,,,0.0859375,
15.8486249999991,1100,,,,-1.0625,-0.017578125,0.025390625,,,12.2305234040899,-9.80367800880102E-05,0,0,0,,0,,,0.0859375,
15.8810049999999,1100,,,,-1.0625,0.02734375,0.01171875,,0.001111113519371,12.2307925890569,0.001239109863848,0,0,0.015155295739774,,0,,,0.0859375,
15.9020099999998,1100,,,,-1.0625,-0.00390625,0.017578125,,,12.2305953583994,0.000829721262627,0,0,0.010147985023451,,0,,,0.0859375,
15.9248250000002,1100,,,,-1.0625,0.0078125,0.009765625,,,12.2305547583622,0.001943588399454,0,0,0.023771164347236,,0,,,0.0859375,
15.9475349999992,1100,,,,-1.0625,-0.017578125,0.04296875,-0.00023247420082,,12.2306286435559,0.001685171825757,0,0,0.020610710801411,0,0,0,0,0.0859375,
15.9743149999995,1100,,,,-1.0625,0.03515625,-0.025390625,,,12.2306831799977,0.000246052154911,0,0,0,,0,,,0.0859375,
15.9968650000002,1100,,,,-1.0625,-0.001953125,0.01953125,,,12.2304733557353,0.000948233970965,0,0,0.01159735031689,,0,,,0.0859375,
16.036169999999,1100,,,,-1.0625,0,0.02734375,,0.000528000382307,12.2312409654401,3.36130659869763E-05,0,0,0,,0,,,0.0859375,
16.0579849999994,1100,,,,-1.0625,0.0234375,-0.009765625,,,12.2311330406706,-0.000304555552676,0,0,0,,0,,,0.0859375,
16.0804049999993,1100,,,,-1.0625,0,-0.001953125,-0.00029990334743,,12.2307871463425,0.000163144578901,0,0,0,0,0,0,0,0.0859375,
16.102379999999,1100,,,,-1.0625,0.01953125,0.029296875,,,12.2306573964922,-0.000787980429229,0,0,0,,0,,,0.0859375,
16.1287999999989,1100,,,,-1.0625,-0.00390625,0.0078125,,,12.2304226188528,-0.00298499820346,0,0,0.036507789544835,,0,,,0.0859375,
16.1511649999991,1100,,,,-1.0625,0.0234375,-0.001953125,,,12.2305327146867,-0.003299787500644,0,0,0.040358158978137,,0,,,0.0859375,
16.1730649999995,1100,,,,-1.0625,0.017578125,0.013671875,,0.000308926605874,12.2303373958325,-0.002256563585117,0,0,0.027598534001135,,0,,,0.0859375,
16.197209999999,1100,,,,-1.0625,0.021484375,0.009765625,,,12.2304297698566,-0.001489058686502,0,0,0.018211827688454,,0,,,0.083984375,
16.223629999999,1100,,,,-1.0625,0.017578125,0.015625,,,12.2305349867135,-0.001705207068886,0,0,0.020855594715601,,0,,,0.083984375,
16.2476349999998,1100,,,,-1.0625,-0.013671875,0.02734375,-0.000272545904578,,12.2303492862094,-0.000380906299273,0,0,0,0,0,0,0,0.083984375,
16.2732299999995,1100,,,,-1.0625,0.015625,0.01171875,,,12.2299334833843,0.001398515589487,0,0,0.017103752634906,,0,,,0.083984375,
16.2995599999996,1100,,,,-1.0625,0.0078125,0.021484375,,,12.2298282323856,0.00175860757704,0,0,0.021507468595368,,0,,,0.083984375,
16.3238849999998,1100,,,,-1.0625,0.01171875,-0.001953125,,0.000128906351069,12.2296873630821,0.000627674118033,0,0,0,,0,,,0.083984375,
16.3473999999994,1100,,,,-1.0625,0.0234375,0.009765625,,,12.2296997550286,0.000344959970065,0,0,0,,0,,,0.0859375,
16.3728549999995,1100,,,,-1.0625,-0.001953125,0.01953125,,,12.2296456130314,0.000293770739702,0,0,0,,0,,,0.0859375,
16.400084999999,1100,,,,-1.0625,0.03125,-0.015625,-0.000263451673497,,12.2293872729441,-0.000161081797589,0,0,0,0,0,0,0,0.0859375,
16.4234550000001,1100,,,,-1.0625,0.0078125,-0.001953125,,,12.2295620944145,-0.000928270598834,0,0,0.011352342928857,,0,,,0.083984375,
16.4474449999994,1100,,,,-1.0625,0,0.04296875,,,12.2297900682177,0.000107153952404,0,0,0,,0,,,0.0859375,
16.4747399999993,1100,,,,-1.0625,0.005859375,0.009765625,,-6.46795431357941E-06,12.2297471194358,0.00057605602659,0,0,0,,0,,,0.0859375,
16.4976749999989,1100,,,,-1.0625,0.025390625,-0.01171875,,,12.2300167729555,0.000831653394787,0,0,0.010171134967526,,0,,,0.0859375,
16.5234349999996,1100,,,,-1.0625,0.021484375,0,,,12.2299395527956,-0.000751311957304,0,0,0,,0,,,0.0859375,
16.5472249999987,1100,,,,-1.0625,0.0078125,0.009765625,-0.00031594039751,,12.2296722745482,-0.001185791520342,0,0,0.014501841679717,0,0,0,0,0.0859375,
16.5737149999989,1100,,,,-1.0625,-0.00390625,0.0078125,,,12.2295699436106,-0.001748613885381,0,0,0.02138479581564,,0,,,0.0859375,
16.6037699999996,1100,,,,-1.0625,0.0234375,-0.013671875,,,12.2297831823236,-0.002122463838097,0,0,0.025957272552252,,0,,,0.0859375,
16.6289699999997,1100,,,,-1.0625,0.00390625,0.02734375,,-0.00025924294914,12.2298591952892,-0.003326345559134,0,0,0.040680737823083,,0,,,0.0859375,
16.6513049999988,1100,,,,-1.0625,0,0.02734375,,,12.2300950988849,-0.002863962704449,0,0,0.035026536235074,,0,,,0.0859375,
16.6749099999992,1100,,,,-1.0625,0.01953125,-0.001953125,,,12.23008231062,-0.004251206629569,0,0,0.051992606999077,,0,,,0.0859375,
16.6975549999997,1100,,,,-1.0625,0.01171875,0.021484375,-0.000367654568036,,12.2303389646161,-0.004843605670168,0,0,0.059238939157086,0,0,0,0,0.0859375,
16.7232049999991,1100,,,,-1.0625,0.015625,0.013671875,,,12.2305866140103,-0.003637073668408,0,0,0.044483544523001,,0,,,0.0859375,
16.7470449999999,1100,,,,-1.0625,0.01953125,0,,,12.2305609427797,-0.004574918796143,0,0,0.055953823144499,,0,,,0.083984375,
16.77246,1100,,,,-1.0625,0.0234375,0,,-0.000204849600405,12.2303795639328,-0.003899201557838,0,0,0.047688715048637,,0,,,0.083984375,
16.7991849999996,1100,,,,-1.048828125,-0.025390625,0.01953125,,,12.2302288520414,-0.004796842408362,0,0,0.058666480421445,,0,,,0.0859375,
16.8376049999995,1100,,,,-1.0625,0.0234375,0.009765625,,,12.2301784747708,-0.002589617004372,0,0,0.031671478144769,,0,,,0.083984375,
16.8628699999992,1100,,,,-1.052734375,0.03125,-0.0078125,-0.000377923114381,,12.2303381920725,-0.001353183554754,0,0,0.016549892510597,0,0,0,0,0.083984375,
16.9000699999994,1100,,,,-1.0625,-0.015625,0.056640625,,,12.2301308161908,-0.000476303247372,0,0,0,,0,,,0.083984375,
16.9230249999994,1100,,,,-1.0625,-0.00390625,0.00390625,,-0.000181238465165,12.2303055078737,-0.001538518474844,0,0,0.018816550976852,,0,,,0.083984375,
16.9470099999998,1100,,,,-1.0625,0.005859375,0.021484375,,,12.2302630261182,-0.001550887575849,0,0,0.018967762976567,,0,,,0.083984375,
16.9895499999989,1100,,,,-1.0625,0.046875,-0.060546875,,,12.2296603459221,-0.002816211921124,0,0,0.034441315257478,,0,,,0.0859375,
17.0104899999993,1100,,,,-1.0625,0.015625,0.00390625,-0.000378037932321,,12.229535345113,-0.002541477121104,0,0,0.031081084281331,0,0,0,0,0.083984375,
17.0325549999997,1100,,,,-1.0625,0.033203125,-0.017578125,,,12.2295939044214,-0.002017806147921,0,0,0.024676949766921,,0,,,0.0859375,
17.0561949999994,1100,,,,-1.0625,0.0078125,0.03515625,,-0.000172117354766,12.2293011091139,-0.001507739427527,0,0,0.018438599453306,,0,,,0.0859375,
17.0786149999993,1100,,,,-1.0625,0.017578125,-0.001953125,,,12.2294228939636,-0.002454618855667,0,0,0.030018572029452,,0,,,0.0859375,
17.1005299999993,1100,,,,-1.0625,0.01953125,-0.017578125,,,12.229561866282,-0.001089405425486,0,0,0.013322951048447,,0,,,0.0859375,
17.1220499999998,1100,,,,-1.0625,-0.0078125,0.021484375,,,12.229870026309,0.000282087129832,0,0,0,,0,,,0.0859375,
17.149169999999,1100,,,,-1.0625,0.01953125,0.029296875,-0.000306851928038,,12.2303278507814,0.000716863697949,0,0,0,0,0,0,0,0.0859375,
17.1877850000001,1100,,,,-1.0625,-0.00390625,0.021484375,,,12.2307875781643,0.002290423568986,0,0,0.02801368413629,,0,,,0.0859375,
17.2096349999998,1100,,,,-1.0625,0.015625,0.005859375,,0.000533928274783,12.2308415024556,0.002218152403628,0,0,0.027129870477066,,0,,,0.0859375,
17.2309299999997,1100,,,,-1.0625,0,0.013671875,,,12.2304860656128,0.002958983779636,0,0,0.036189809885217,,0,,,0.0859375,
17.2527649999997,1100,,,,-1.0625,0.013671875,0,,,12.2307437837884,0.002788697568908,0,0,0.034107845455788,,0,,,0.0859375,
17.2751549999993,1100,,,,-1.0625,0.03125,-0.03125,,,12.2304503117142,0.003275553304184,0,0,0.040061491930197,,0,,,0.0859375,
17.3036749999998,1100,,,,-1.0625,0.01953125,0.0234375,-0.000229853481533,,12.2301470245402,0.00301923755492,0,0,0.036925719198683,0,0,0,0,0.0859375,
17.3259849999994,1100,,,,-1.0625,0,0.046875,,,12.2303037841925,0.001116815291923,0,0,0.013658990291047,,0,,,0.0859375,
17.3480399999991,1100,,,,-1.0625,0.0234375,-0.015625,,,12.2301368414628,-6.91688153946848E-05,0,0,0,,0,,,0.0859375,
17.372754999999,1100,,,,-1.0625,0.013671875,0.029296875,,0.00036702332964,12.2299739318496,-5.9247821931159E-05,0,0,0,,0,,,0.0859375,
17.3966999999993,1100,,,,-1.0625,0.0078125,0.01953125,,,12.2299464928049,-0.000656755096218,0,0,0,,0,,,0.0859375,
17.4222799999993,1100,,,,-1.0625,0.03515625,-0.048828125,,,12.229855207238,-0.000126999579778,0,0,0,,0,,,0.0859375,
17.4493049999997,1100,,,,-1.0625,0.033203125,0,-9.89179738131381E-05,,12.2301253795764,-0.000308807667021,0,0,0,0,0,0,0,0.0859375,
17.4744499999993,1100,,,,-1.0625,0.00390625,0.02734375,,,12.2301082486427,-0.000266446959264,0,0,0,,0,,,0.0859375,
17.5014349999996,1100,,,,-1.0625,0.021484375,0.01171875,,,12.2297594788389,0.000256468414439,0,0,0,,0,,,0.083984375,
17.5229049999993,1100,,,,-1.0625,0,0.0078125,,0.000304750885733,12.2295882915294,-0.001086791770338,0,0,0.013291015909851,,0,,,0.083984375,
17.5465449999999,1100,,,,-1.0625,0.029296875,0,,,12.2295764493308,-4.7511700904896E-05,0,0,0,,0,,,0.083984375,
17.5724999999991,1100,,,,-1.0625,-0.00390625,0.033203125,,,12.2296736518222,-0.002869246453016,0,0,0.035089947747037,,0,,,0.083984375,
17.5966299999999,1100,,,,-1.0625,0.009765625,-0.001953125,-8.23606044387966E-05,,12.2297745720227,-0.002470634748537,0,0,0.030215306024414,0,0,0,0,0.083984375,
17.6223449999997,1100,,,,-1.0625,0.001953125,-0.001953125,,,12.2295080853433,-0.002751499660808,0,0,0.033649487348666,,0,,,0.0859375,
17.648629999999,1100,,,,-1.0625,-0.005859375,0.037109375,,,12.2296716571827,-0.001954827534533,0,0,0.023906898893756,,0,,,0.0859375,
17.6745949999988,1100,,,,-1.0625,-0.005859375,0.0078125,,-5.39232299059799E-05,12.2294020418199,-0.001849448322169,0,0,0.022617647087369,,0,,,0.0859375,
17.7040199999996,1100,,,,-1.0625,0.009765625,-0.001953125,,,12.2296907238187,-0.001537304689413,0,0,0.018800760899792,,0,,,0.0859375,
17.726834999999,1100,,,,-1.0625,0.013671875,0.021484375,-0.000172181043827,,12.2298648670757,-0.001044167624045,0,0,0.012770028940648,0,0,0,0,0.0859375,
17.7535399999991,1100,,,,-1.0625,0.0234375,-0.013671875,,,12.2297315714905,-0.001134097964018,0,0,0.013869713675712,,0,,,0.0859375,
17.7772799999993,1100,,,,-1.0625,0.0078125,0.021484375,,,12.2297683955226,-0.003111337029177,0,0,0.038050931267248,,0,,,0.0859375,
17.8058099999996,1100,,,,-1.0625,0,0.01953125,,,12.2297009496088,-0.002852961103701,0,0,0.034890861119133,,0,,,0.0859375,
17.8275649999995,1100,,,,-1.0625,0.015625,-0.001953125,,-0.000202303534615,12.2297980783507,-0.002457686565755,0,0,0.030057010439056,,0,,,0.0859375,
17.8492349999994,1100,,,,-1.0625,0.017578125,-0.001953125,,,12.229887021634,-0.002764820850811,0,0,0.033813446640473,,0,,,0.0859375,
17.8730799999991,1100,,,,-1.0625,0,-0.001953125,,,12.2299719465644,-0.003507970050084,0,0,0.042902375301914,,0,,,0.0859375,
17.8966899999995,1100,,,,-1.0625,0,0.03515625,-0.000232316532492,,12.230127329286,-0.003818141972094,0,0,0.046696362479995,0,0,0,0,0.0859375,
17.922584999999,1100,,,,-1.0625,0,0.01171875,,,12.23034334135,-0.003678310207308,0,0,0.044986996751374,,0,,,0.0859375,
17.9470249999994,1100,,,,-1.0625,0.03515625,-0.01171875,,,12.2305203266124,-0.00426020856139,0,0,0.052104567405688,,0,,,0.0859375,
17.9753149999995,1100,,,,-1.0625,0.037109375,0,,0.000137463298591,12.2304744353666,-0.002488231452435,0,0,0.030432251168281,,0,,,0.083984375,
17.9975499999998,1100,,,,-1.0625,0.005859375,0.0078125,,,12.2306318496112,-0.002686450530167,0,0,0.032856987416666,,0,,,0.083984375,
18.0352450000001,1100,,,,-1.0625,-0.013671875,0.041015625,,,12.2304522107317,-0.003643477963348,0,0,0.044561383111586,,0,,,0.083984375,
18.0574799999995,1100,,,,-1.0625,0.01171875,0.005859375,-0.000263658209928,,12.2301313930996,-0.001950905818595,0,0,0.023859834496981,0,0,0,0,0.0859375,
18.0793149999995,1100,,,,-1.0625,0.0078125,0.021484375,,,12.2299222477108,-0.001700795767828,0,0,0.020800599999776,,0,,,0.083984375,
18.1022450000001,1100,,,,-1.0625,0.01953125,-0.001953125,,0.000467106462248,12.2296645160733,-0.000599261110517,0,0,0,,0,,,0.0859375,
18.1315199999996,1100,,,,-1.0625,0.013671875,0.01171875,,,12.2300936472569,-0.002069916562269,0,0,0.025315273398556,,0,,,0.0859375,
18.1531999999993,1100,,,,-1.0625,-0.001953125,0.015625,,,12.2304654297442,-0.003615107698069,0,0,0.04421444972604,,0,,,0.0859375,
18.1755999999996,1100,,,,-1.0625,0.017578125,0.013671875,-0.000283368492201,,12.2304047847358,-0.002504147281881,0,0,0.030626734897997,0,0,0,0,0.0859375,
18.197585,1100,,,,-1.0625,0.009765625,-0.013671875,,,12.2301626084196,-0.000736880428982,0,0,0,,0,,,0.0859375,
18.2224349999996,1100,,,,-1.0625,-0.00390625,0.04296875,,,12.2299931338206,-0.000392243035966,0,0,0,,0,,,0.0859375,
18.2472299999995,1100,,,,-1.0625,0.037109375,-0.01171875,,,12.2297721547951,0.001108716562914,0,0,0.01355935094868,,0,,,0.0859375,
18.2730199999996,1100,,,,-1.0625,0.0234375,0,,0.00064505710515,12.229746515522,0.001722401438952,0,0,0.021064532996358,,0,,,0.0859375,
18.2988149999995,1100,,,,-1.0625,0.01953125,0.021484375,,,12.2298123752666,-0.000517217808931,0,0,0,,0,,,0.0859375,
18.3277399999993,1100,,,,-1.0625,0.033203125,0.01171875,,,12.2294925385892,-0.001191416485198,0,0,0.014570419016076,,0,,,0.083984375,
18.3623449999988,1100,,,,-1.0625,0.009765625,-0.013671875,-0.000200160948478,,12.2295902393657,-0.00284368649471,0,0,0.034777120599526,0,0,0,0,0.083984375,
18.3860549999997,1100,,,,-1.0625,-0.00390625,0.03125,,,12.229408520342,-0.002157442912762,0,0,0.026384250739477,,0,,,0.083984375,
18.4077999999998,1100,,,,-1.0625,0.0234375,-0.025390625,,0.000614465732603,12.2290397124832,-0.001677562209278,0,0,0.020514974877424,,0,,,0.083984375,
18.4294349999996,1100,,,,-1.0625,-0.015625,0.04296875,,,12.2290346610937,-0.002086208981965,0,0,0.025512321950733,,0,,,0.083984375,
18.4527949999999,1100,,,,-1.0625,0.001953125,-0.00390625,,,12.2293514076047,-0.000772934076161,0,0,0,,0,,,0.083984375,
18.4743999999994,1100,,,,-1.0625,0.021484375,0.009765625,-0.000112985907533,,12.2297074649842,-0.000863473583405,0,0,0.010560029328787,0,0,0,0,0.083984375,
18.4973099999996,1100,,,,-1.0625,-0.001953125,0.02734375,,,12.2298123498483,-0.003114786328823,0,0,0.038093252311374,,0,,,0.083984375,
18.5226549999993,1100,,,,-1.0625,-0.01171875,0.01953125,,,12.2295446151641,-0.002413954982718,0,0,0.029521570160147,,0,,,0.083984375,
18.5593399999998,1100,,,,-1.0625,0.01171875,0,,,12.2297202671928,-0.000848697720946,0,0,0.010379335718571,,0,,,0.083984375,
18.5833949999996,1100,,,,-1.0625,0.00390625,0.013671875,,0.000103685839029,12.2298802811879,-0.001514818544512,0,0,0.01852604944711,,0,,,0.0859375,
18.6059199999999,1100,,,,-1.0625,-0.013671875,0.05859375,,,12.2299779509456,-0.001326783793676,0,0,0.016226536542326,,0,,,0.0859375,
18.6274799999995,1100,,,,-1.0625,0.017578125,0.01171875,-6.00101482024251E-05,,12.2301153457124,-0.000929972848725,0,0,0.011373675208292,0,0,0,0,0.0859375,
18.6493649999993,1100,,,,-1.0625,0.037109375,-0.01171875,,,12.2300366782056,-0.001436627149568,0,0,0.017570002732122,,0,,,0.0859375,
18.6916649999991,1100,,,,-1.0625,-0.001953125,0.04296875,,,12.2301430488096,1.66533802304163E-05,0,0,0,,0,,,0.0859375,
18.7141099999994,1100,,,,-1.0625,0.013671875,0.009765625,,-5.77756721211572E-05,12.2300249001138,0.000873891477189,0,0,0.010687714526015,,0,,,0.0859375,
18.7436799999997,1100,,,,-1.0625,-0.001953125,0.01171875,,,12.2295920599834,0.000445231913696,0,0,0,,0,,,0.0859375,
